dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
player,Michael Helman,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6575342465753424,0.6179610634289303,0.6897880000000001,0.34246575342465757,0.3820389365710697,0.31021199999999993,-192.0,5,2.6041666666666665,0.5208333333333333,3.091124661246613,0.6182249322493225,5.0,1.0,-0.48695799457994626,-1.9088753387533872
player,Michael Massey,23,0.003896984073195527,23,11,12,0,0,0.4782608695652174,0.6686444675977125,0.6286421211056041,0.5878700869565218,-0.19038359803249505,-0.15038125154038673,-0.10960921739130436,-204.7826086956522,115,-30.764750903203858,-0.2675195730713379,-25.40399810418498,-0.22090433134073895,-5.0,-0.043478260869565216,-5.360752799018879,-20.40399810418498
player,Mickey Gasper,11,0.0018637749915282956,7,6,1,4,0,0.8571428571428571,0.6372284248598231,0.5988429067523967,0.6065440000000001,0.21991443228303398,0.2582999503904604,0.250598857142857,-177.28571428571428,35,11.997975651207893,0.34279930432022554,15.015164868200324,0.42900471052000927,25.0,0.7142857142857143,-3.0171892169924313,-9.984835131799676
player,Mickey Moniak,15,0.002541511352084039,14,6,8,0,1,0.42857142857142855,0.5874335992835567,0.5520583677574112,0.6167199285714287,-0.1588621707121281,-0.12348693918598269,-0.1881485000000001,-144.71428571428572,70,-20.198290913954345,-0.28854701305649066,-17.011306408514784,-0.24301866297878263,-10.0,-0.14285714285714285,-3.186984505439561,-7.011306408514784
player,Miguel Amaya,2,0.00033886818027787193,0,0,0,2,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Miguel Andujar,7,0.0011860386309725517,6,4,2,0,1,0.6666666666666666,0.6339702745770684,0.5958061139665535,0.6448348333333334,0.03269639208959818,0.07086055270011316,0.021831833333333273,-179.16666666666666,30,1.9528451476884792,0.06509483825628264,4.001467993650291,0.1333822664550097,10.0,0.3333333333333333,-2.0486228459618117,-5.998532006349709
player,Miguel Rojas,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6669063833209959,0.6269945414038288,0.6545472,-0.06690638332099597,-0.026994541403828842,-0.05454720000000002,-200.8,25,-2.651854182691187,-0.10607416730764747,-1.2326048918273056,-0.04930419567309222,5.0,0.2,-1.4192492908638812,-6.232604891827306
player,Miguel Vargas,20,0.003388681802778719,20,11,9,0,0,0.55,0.6202834928237705,0.5830332772795301,0.5568358,-0.07028349282377044,-0.03303327727953009,-0.0068357999999999475,-165.0,100,-10.48791041346834,-0.1048791041346834,-4.772997805153034,-0.04772997805153034,10.0,0.1,-5.714912608315306,-14.772997805153034
player,Mike Trout,19,0.0032192477126397833,19,11,8,0,0,0.5789473684210527,0.6383282306792398,0.5998370277759085,0.5629502631578948,-0.05938086225818717,-0.020889659354855872,0.015997105263157896,-177.10526315789474,95,-8.669031519675364,-0.09125296336500384,-3.12486049514639,-0.032893268369962,15.0,0.15789473684210525,-5.544171024528975,-18.12486049514639
player,Mike Yastrzemski,5,0.0008471704506946798,5,4,1,0,0,0.8,0.6887740744423938,0.6477056086864337,0.6123488,0.11122592555760624,0.15229439131356637,0.18765120000000002,-221.8,25,4.003087493896761,0.16012349975587042,5.842321676941102,0.23369286707764408,15.0,0.6,-1.8392341830443417,-9.157678323058898
player,Mitch Garver,4,0.0006777363605557439,3,2,1,1,0,0.6666666666666666,0.6930554622862314,0.6514762458548409,0.6821393333333333,-0.026388795619564753,0.015190420811825756,-0.01547266666666669,-226.33333333333334,15,-0.450231099372731,-0.030015406624848733,0.4777088140431376,0.031847254269542505,5.0,0.3333333333333333,-0.9279399134158686,-4.522291185956862
player,Moisés Ballesteros,11,0.0018637749915282956,7,6,1,4,0,0.8571428571428571,0.6396505574575365,0.6014063232076884,0.6232605714285714,0.21749229968532058,0.2557365339351687,0.2338822857142857,-180.71428571428572,35,11.162817073875921,0.3189376306821692,14.100748870926857,0.4028785391693388,25.0,0.7142857142857143,-2.937931797050936,-10.899251129073143
player,Mookie Betts,27,0.004574720433751271,25,17,8,2,0,0.68,0.6193929459617221,0.5820876082110904,0.55215652,0.06060705403827793,0.09791239178890965,0.12784348,-164.08,125,12.58937347834053,0.10071498782672424,21.41844531996011,0.1713475625596809,45.0,0.36,-8.82907184161958,-23.58155468003989
player,Munetaka Murakami,9,0.0015249068112504235,9,6,3,0,0,0.6666666666666666,0.6547000140160583,0.6153880500958833,0.5684882222222222,0.011966652650608367,0.051278616570783364,0.09817844444444446,-190.77777777777777,45,0.6128312336730142,0.013618471859400315,3.5150716590450237,0.07811270353433386,15.0,0.3333333333333333,-2.9022404253720095,-11.484928340954976
player,Myles Straw,1,0.00016943409013893597,1,1,0,0,0,1.0,0.7142857142857143,0.6713615023474179,0.76298,0.2857142857142857,0.32863849765258213,0.23702,-250.0,5,2.0,0.4,2.4475524475524466,0.4895104895104893,5.0,1.0,-0.4475524475524466,-2.5524475524475534
player,Nasim Nuñez,3,0.0005083022704168078,3,1,2,0,0,0.3333333333333333,0.6699383653958756,0.6299611071983674,0.6278376666666666,-0.3366050320625423,-0.2966277738650341,-0.2945043333333333,-203.33333333333334,15,-7.354497354497354,-0.49029982363315694,-6.8665972764333425,-0.45777315176222283,-5.0,-0.3333333333333333,-0.4879000780640119,-1.8665972764333425
player,Nate Eaton,5,0.0008471704506946798,4,4,0,1,0,1.0,0.6444443902881338,0.6056623544652373,0.62320075,0.35555560971186617,0.3943376455347627,0.37679925000000003,-186.5,20,11.207135454423168,0.5603567727211585,13.205398530380023,0.6602699265190012,20.0,1.0,-1.9982630759568547,-6.794601469619977
player,Nathan Church,11,0.0018637749915282956,11,8,3,0,0,0.7272727272727273,0.6942081764171503,0.6525441257981259,0.5994876363636364,0.033064550855577024,0.07472860147460136,0.12778509090909085,-227.54545454545453,55,2.3515404491183864,0.04275528089306157,6.014919018581029,0.10936216397420052,25.0,0.45454545454545453,-3.6633785694626426,-18.98508098141897
player,Nathan Lukes,25,0.0042358522534733985,25,16,9,0,0,0.64,0.6548394684878902,0.6157662546547599,0.5818085199999999,-0.014839468487890195,0.024233745345240143,0.05819148000000007,-190.92,125,-2.623280819105459,-0.02098624655284367,5.1254799546219,0.0410038396369752,35.0,0.28,-7.7487607737273585,-29.874520045378098
player,Nathaniel Lowe,19,0.0032192477126397833,17,13,4,2,0,0.7647058823529411,0.6735728349674034,0.6331394241065013,0.6090031764705882,0.09113304738553774,0.13156645824643987,0.1557027058823529,-208.7058823529412,85,12.46736743526515,0.1466749110031194,18.68898334239601,0.21987039226348248,45.0,0.5294117647058824,-6.221615907130861,-26.31101665760399
player,Nelson Velázquez,8,0.0013554727211114877,7,6,1,1,0,0.8571428571428571,0.6528150579773511,0.6136243914585547,0.6553072857142856,0.20432779916550603,0.24351846568430235,0.20183557142857145,-189.42857142857142,35,10.945950467709874,0.3127414419345678,13.882371375662562,0.39663918216178745,25.0,0.7142857142857143,-2.9364209079526873,-11.117628624337438
player,Nick Castellanos,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6834324209673232,0.6425939849511906,0.6012973333333334,-0.01676575430065652,0.024072681715476052,0.06536933333333328,-216.33333333333334,15,-0.29735682819383236,-0.01982378854625549,0.6339923846060369,0.04226615897373579,5.0,0.3333333333333333,-0.9313492127998693,-4.366007615393963
player,Nick Fortes,1,0.00016943409013893597,1,0,1,0,0,0.0,0.6805111821086262,0.6397868643043744,0.6998800000000001,-0.6805111821086262,-0.6397868643043744,-0.6998800000000001,-213.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Nick Gonzales,22,0.003727549983056591,19,9,10,3,0,0.47368421052631576,0.6425776746485179,0.604107271616914,0.5465194210526315,-0.16889346412220213,-0.13042306109059826,-0.07283521052631575,-181.57894736842104,95,-24.412611518425166,-0.256974858088686,-19.92053090600737,-0.20968979901060392,-5.0,-0.05263157894736842,-4.492080612417794,-14.920530906007372
player,Nick Kurtz,20,0.003388681802778719,19,13,6,0,1,0.6842105263157895,0.6039196701970561,0.5676512954921406,0.5928058421052632,0.08029085611873343,0.11655923082364894,0.09140468421052628,-154.73684210526315,95,11.244504100167253,0.11836320105439214,18.040780899704593,0.18990295683899572,35.0,0.3684210526315789,-6.79627679953734,-16.959219100295407
player,Nick Loftin,13,0.0022026431718061676,13,11,2,0,0,0.8461538461538461,0.6757651586325601,0.6353505944847514,0.5879694615384615,0.170388687521286,0.21080325166909475,0.2581843846153846,-211.3846153846154,65,16.959429815986518,0.26091430486133105,22.178757062355643,0.34121164711316376,45.0,0.6923076923076923,-5.219327246369126,-22.821242937644357
player,Nick Madrigal,1,0.00016943409013893597,0,0,0,1,0,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Nick Morabito,1,0.00016943409013893597,1,1,0,0,0,1.0,0.7142857142857143,0.6713615023474179,0.701913,0.2857142857142857,0.32863849765258213,0.298087,-250.0,5,2.0,0.4,2.4475524475524466,0.4895104895104893,5.0,1.0,-0.4475524475524466,-2.5524475524475534
player,Nico Hoerner,37,0.00626906133514063,37,25,12,0,0,0.6756756756756757,0.6370161442206769,0.5987978078484475,0.5807581891891891,0.038659531454998786,0.07687786782722816,0.09491748648648657,-177.51351351351352,185,13.812599395210288,0.07466269943356912,26.51279251762483,0.14331239198716125,65.0,0.35135135135135137,-12.700193122414543,-38.48720748237517
player,Noelvi Marte,10,0.0016943409013893595,7,7,0,3,0,1.0,0.6801549012492024,0.6393400175910358,0.5983595714285714,0.3198450987507976,0.36065998240896424,0.40164042857142856,-215.57142857142858,35,16.554416673891772,0.4729833335397649,19.8452898831254,0.5670082823750114,35.0,1.0,-3.2908732092336273,-15.1547101168746
player,Nolan Arenado,22,0.003727549983056591,22,14,8,0,0,0.6363636363636364,0.6713463921269436,0.6312049066048538,0.5800574090909091,-0.03498275576330723,0.00515872975878251,0.05630622727272727,-208.4090909090909,110,-5.260079268584185,-0.04781890244167441,1.401826870291906,0.012743880639017326,30.0,0.2727272727272727,-6.661906138876091,-28.598173129708094
player,Nolan Gorman,8,0.0013554727211114877,8,6,2,0,0,0.75,0.664759423287984,0.6247925849281595,0.5679292499999999,0.08524057671201601,0.12520741507184052,0.18207075000000006,-200.625,40,5.58655053803764,0.139663763450941,8.512232180075216,0.2128058045018804,20.0,0.5,-2.925681642037576,-11.487767819924784
player,Nolan Schanuel,25,0.0042358522534733985,24,11,13,1,0,0.4583333333333333,0.6668298071640918,0.626858170694908,0.5674250833333333,-0.20849647383075848,-0.1685248373615747,-0.10909174999999999,-201.45833333333334,120,-37.777731282746515,-0.31481442735622095,-32.532322543215116,-0.271102687860126,-10.0,-0.08333333333333333,-5.245408739531399,-22.532322543215116
player,Oneil Cruz,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6193041756023226,0.5821606306478023,0.56551,-0.1907327470308941,-0.15358920207637378,-0.1369385714285714,-164.57142857142858,35,-10.901421319531167,-0.31146918055803335,-9.369374922457357,-0.2676964263559245,-5.0,-0.14285714285714285,-1.5320463970738096,-4.369374922457357
player,Oswald Peraza,4,0.0006777363605557439,4,2,2,0,0,0.5,0.6672867848658808,0.627542062014792,0.6042844999999999,-0.16728678486588078,-0.127542062014792,-0.10428449999999989,-202.25,20,-5.493209362756045,-0.27466046813780226,-4.575475566797399,-0.22877377833986995,0.0,0.0,-0.9177337959586458,-4.575475566797399
player,Otto Kemp,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6805111821086262,0.6397868643043744,0.728343,0.31948881789137384,0.36021313569562563,0.27165700000000004,-213.0,5,2.347417840375587,0.4694835680751174,2.8151026208335583,0.5630205241667117,5.0,1.0,-0.46768478045797135,-2.1848973791664417
player,Otto Lopez,23,0.003896984073195527,23,14,9,0,0,0.6086956521739131,0.6071899896469943,0.5705081829630283,0.5740588260869565,0.0015056625269187496,0.038187469210884784,0.03463682608695662,-156.3913043478261,115,2.949651494317976,0.025649143428851967,10.54951315538071,0.09173489700331053,25.0,0.21739130434782608,-7.599861661062734,-14.45048684461929
player,Owen Caissie,10,0.0016943409013893595,8,5,3,2,0,0.625,0.6564712728127421,0.6170820219003951,0.606937625,-0.03147127281274209,0.007917978099604928,0.018062374999999964,-195.25,40,-1.8149226485395356,-0.04537306621348839,0.6339595916005294,0.015848989790013236,10.0,0.25,-2.448882240140065,-9.36604040839947
player,Ozzie Albies,26,0.004405286343612335,26,17,9,0,0,0.6538461538461539,0.6114783293289305,0.574827041315008,0.6004570769230769,0.04236782451722332,0.07901911253114591,0.05338907692307693,-159.0,130,9.855121366267836,0.07580862589436797,18.77669174261936,0.14443609032784122,40.0,0.3076923076923077,-8.921570376351523,-21.22330825738064
player,Patrick Bailey,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6845425867507886,0.6437721940036859,0.52312,0.3154574132492114,0.3562278059963141,0.47687999999999997,-217.0,5,2.304147465437788,0.46082949308755755,2.766722524787041,0.5533445049574082,5.0,1.0,-0.46257505934925325,-2.233277475212959
player,Paul Goldschmidt,26,0.004405286343612335,24,18,6,2,0,0.75,0.6317036891079578,0.593820151487092,0.5838924166666667,0.11829631089204218,0.156179848512908,0.1661075833333333,-174.0,120,22.63527554774342,0.18862729623119515,31.75120586316267,0.26459338219302225,60.0,0.5,-9.115930315419252,-28.24879413683733
player,Pavin Smith,1,0.00016943409013893597,0,0,0,0,1,,,,,,,,,0,0.0,,0.0,,0.0,,0.0,0.0
player,Pedro Ramírez,2,0.00033886818027787193,1,0,1,1,0,0.0,0.6666666666666666,0.626865671641791,0.5095080000000001,-0.6666666666666666,-0.626865671641791,-0.5095080000000001,-200.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Pete Alonso,22,0.003727549983056591,22,11,11,0,0,0.5,0.5968127744763723,0.5609297060255509,0.5455499999999999,-0.09681277447637227,-0.06092970602555092,-0.04554999999999987,-149.54545454545453,110,-15.742901566966133,-0.14311728697241938,-9.70479777043057,-0.08822543427664155,0.0,0.0,-6.038103796535562,-9.70479777043057
player,Pete Crow-Armstrong,13,0.0022026431718061676,13,9,4,0,0,0.6923076923076923,0.6279283743666301,0.590243065666027,0.5709836153846154,0.06437931794106222,0.10206462664166527,0.1213240769230769,-173.3846153846154,65,7.431013374502754,0.11432328268465776,12.04963596813305,0.1853790148943546,25.0,0.38461538461538464,-4.618622593630295,-12.95036403186695
player,Rafael Devers,11,0.0018637749915282956,11,4,7,0,0,0.36363636363636365,0.624064421090984,0.5866163848708932,0.5884299999999999,-0.2604280574546204,-0.22298002123452954,-0.22479363636363625,-168.27272727272728,55,-22.899595120305367,-0.41635627491464305,-20.86146354848458,-0.3792993372451742,-15.0,-0.2727272727272727,-2.038131571820788,-5.861463548484579
player,Randal Grichuk,9,0.0015249068112504235,9,3,6,0,0,0.3333333333333333,0.6461424701311851,0.6074158895220718,0.6310953333333332,-0.3128091367978518,-0.2740825561887385,-0.2977619999999999,-184.22222222222223,45,-20.812553448096903,-0.4625011877354867,-19.263683998255964,-0.4280818666279103,-15.0,-0.3333333333333333,-1.5488694498409394,-4.263683998255964
player,Randy Arozarena,25,0.0042358522534733985,25,15,10,0,0,0.6,0.6635012177858423,0.6238292979690487,0.55949796,-0.06350121778584228,-0.023829297969048757,0.04050204000000002,-198.96,125,-10.932012500807962,-0.0874561000064637,-3.672413091959669,-0.02937930473567735,25.0,0.2,-7.259599408848294,-28.67241309195967
player,Rhys Hoskins,14,0.0023720772619451034,12,9,3,2,0,0.75,0.6947393538520462,0.653155010862935,0.6360194166666666,0.055260646147953785,0.09684498913706496,0.11398058333333339,-228.66666666666666,60,4.4158541907434685,0.07359756984572448,8.51432155676406,0.14190535927940098,30.0,0.5,-4.098467366020591,-21.48567844323594
player,Richie Palacios,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6878724415249209,0.646579677092437,0.65365175,0.062127558475079114,0.10342032290756298,0.09634825000000002,-221.75,20,2.000764834911106,0.10003824174555528,3.4059366182038766,0.17029683091019382,10.0,0.5,-1.4051717832927708,-6.594063381796124
player,Riley Greene,24,0.004066418163334463,22,13,9,2,0,0.5909090909090909,0.6276851678822063,0.5900804059048929,0.5768283636363637,-0.03677607697311536,0.000828685004198082,0.014080727272727245,-171.5909090909091,110,-6.035478309475192,-0.05486798463159265,0.5818165577012007,0.005289241433647279,20.0,0.18181818181818182,-6.617294867176392,-19.418183442298798
player,Rob Refsnyder,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6254681647940075,0.5878103001111522,0.673764,0.37453183520599254,0.4121896998888478,0.32623599999999997,-167.0,5,2.9940119760479043,0.5988023952095809,3.5061456035297835,0.7012291207059567,5.0,1.0,-0.5121336274818793,-1.4938543964702165
player,Roman Anthony,2,0.00033886818027787193,1,0,1,0,1,0.0,0.6575342465753424,0.6179610634289303,0.5568489999999999,-0.6575342465753424,-0.6179610634289303,-0.5568489999999999,-192.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Romy Gonzalez,11,0.0018637749915282956,10,7,3,1,0,0.7,0.6231020864350864,0.5857142347801554,0.612584,0.0768979135649136,0.11428576521984457,0.08741599999999994,-167.6,50,6.859464941391346,0.13718929882782693,10.486621002763634,0.20973242005527268,20.0,0.4,-3.627156061372288,-9.513378997236366
player,Ronald Acuña Jr.,1,0.00016943409013893597,1,1,0,0,0,1.0,0.6363636363636364,0.5982468955441929,0.550512,0.36363636363636365,0.40175310445580714,0.449488,-175.0,5,2.857142857142857,0.5714285714285714,3.3577533577533583,0.6715506715506716,5.0,1.0,-0.500610500610501,-1.6422466422466417
player,Ronny Mauricio,3,0.0005083022704168078,1,0,1,2,0,0.0,0.7041420118343196,0.6618782761794246,0.686321,-0.7041420118343196,-0.6618782761794246,-0.686321,-238.0,5,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,0.0,0.0
player,Royce Lewis,32,0.005421890884445951,28,18,10,3,1,0.6428571428571429,0.6601995651351616,0.6205915635586653,0.57153025,-0.017342422278018743,0.02226557929847761,0.07132689285714289,-197.17857142857142,140,-3.2138383379984923,-0.02295598812856066,5.543344791511338,0.0395953199393667,40.0,0.2857142857142857,-8.75718312950983,-34.45665520848866
player,Ryan Jeffers,7,0.0011860386309725517,5,2,3,2,0,0.4,0.6217501138707501,0.5845321968627063,0.5111758,-0.22175011387075005,-0.18453219686270628,-0.11117579999999994,-165.2,25,-8.262250453720508,-0.33049001814882034,-7.194930260147818,-0.2877972104059127,-5.0,-0.2,-1.06732019357269,-2.1949302601478182
