full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
F. Andersen,8475883,2025020906,12,24.5,0.4166666666666667,,,,+140,2026-02-05
S. Martin,8477484,2025020906,3,24.5,0.4166666666666667,,,,+140,2026-02-05
I. Shesterkin,8478048,2025020906,3,24.5,1e-06,,,,+99999900,2026-02-05
P. Kochetkov,8481611,2025020906,12,24.5,1e-06,,,,+99999900,2026-02-05
B. Bussi,8483548,2025020906,12,24.5,0.4166666666666667,,,,+140,2026-02-05
J. Reimer,8473503,2025020907,9,24.5,0.4166666666666667,,,,+140,2026-02-05
L. Ullmark,8476999,2025020907,9,24.5,0.4166666666666667,,,,+140,2026-02-05
D. Vladar,8478435,2025020907,4,24.5,1e-06,,,,+99999900,2026-02-05
S. Ersson,8481035,2025020907,4,24.5,1e-06,,,,+99999900,2026-02-05
H. Shepard,8482411,2025020907,9,24.5,1e-06,,,,+99999900,2026-02-05
A. Kolosov,8482783,2025020907,4,24.5,1e-06,,,,+99999900,2026-02-05
J. Saros,8477424,2025020908,18,24.5,0.4166666666666667,,,,+140,2026-02-05
C. Lindgren,8479292,2025020908,15,24.5,0.4166666666666667,,,,+140,2026-02-05
L. Thompson,8480313,2025020908,15,24.5,1e-06,,,,+99999900,2026-02-05
J. Annunen,8481020,2025020908,18,24.5,0.4166666666666667,,,,+140,2026-02-05
G. Bjorklund,8482188,2025020908,15,24.5,1e-06,,,,+99999900,2026-02-05
C. Stevenson,8483532,2025020908,15,24.5,0.4166666666666667,,,,+140,2026-02-05
D. Kuemper,8475311,2025020909,26,24.5,1e-06,,,,+99999900,2026-02-05
A. Forsberg,8476341,2025020909,26,24.5,0.4166666666666667,-125.0,0.5555555555555556,-0.1388888888888889,+140,2026-02-05
A. Hill,8478499,2025020909,54,24.5,1e-06,,,,+99999900,2026-02-05
C. Hart,8479394,2025020909,54,24.5,1e-06,,,,+99999900,2026-02-05
A. Schmid,8481033,2025020909,54,24.5,1e-06,,,,+99999900,2026-02-05
A. Lyon,8479312,2025020903,7,25.5,0.4166666666666667,-119.0,0.54337899543379,-0.1267123287671233,+140,2026-02-05
S. Skinner,8479973,2025020903,5,25.5,0.3692592860902645,,,,+171,2026-02-05
U. Luukkonen,8480045,2025020903,7,25.5,0.4166666666666667,,,,+140,2026-02-05
C. Ellis,8481551,2025020903,7,25.5,1e-06,,,,+99999900,2026-02-05
A. Silovs,8481668,2025020903,5,25.5,0.3959236930163563,,,,+153,2026-02-05
S. Bobrovsky,8475683,2025020904,13,25.5,1e-06,,,,+99999900,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,25.5,1e-06,,,,+99999900,2026-02-05
J. Johansson,8477992,2025020904,14,25.5,1e-06,,,,+99999900,2026-02-05
D. Tarasov,8480193,2025020904,13,25.5,0.2095489958815383,,,,+377,2026-02-05
Semyon Varlamov,8473575,2025020905,2,25.5,1e-06,,,,+99999900,2026-02-05
Semyon Varlamov,8473575,2025020905,2,25.5,1e-06,,,,+99999900,2026-02-05
J. Markstrom,8474593,2025020905,1,25.5,1e-06,,,,+99999900,2026-02-05
J. Allen,8474596,2025020905,1,25.5,1e-06,,,,+99999900,2026-02-05
I. Sorokin,8478009,2025020905,2,25.5,0.3892541588726075,-130.0,0.5652173913043478,-0.17596323243174028,+157,2026-02-05
D. Rittich,8479496,2025020905,2,25.5,1e-06,,,,+99999900,2026-02-05
J. Quick,8471734,2025020906,3,25.5,1e-06,,,,+99999900,2026-02-05
F. Andersen,8475883,2025020906,12,25.5,0.4166666666666667,,,,+140,2026-02-05
S. Martin,8477484,2025020906,3,25.5,0.4152804650536359,,,,+141,2026-02-05
I. Shesterkin,8478048,2025020906,3,25.5,1e-06,,,,+99999900,2026-02-05
P. Kochetkov,8481611,2025020906,12,25.5,1e-06,,,,+99999900,2026-02-05
B. Bussi,8483548,2025020906,12,25.5,0.3787503810985143,,,,+164,2026-02-05
J. Reimer,8473503,2025020907,9,25.5,0.3381691321416172,,,,+196,2026-02-05
L. Ullmark,8476999,2025020907,9,25.5,0.3363410540433428,,,,+197,2026-02-05
D. Vladar,8478435,2025020907,4,25.5,1e-06,,,,+99999900,2026-02-05
S. Ersson,8481035,2025020907,4,25.5,1e-06,,,,+99999900,2026-02-05
H. Shepard,8482411,2025020907,9,25.5,1e-06,,,,+99999900,2026-02-05
A. Kolosov,8482783,2025020907,4,25.5,1e-06,,,,+99999900,2026-02-05
J. Saros,8477424,2025020908,18,25.5,0.4166666666666667,,,,+140,2026-02-05
C. Lindgren,8479292,2025020908,15,25.5,0.4166666666666667,,,,+140,2026-02-05
L. Thompson,8480313,2025020908,15,25.5,1e-06,,,,+99999900,2026-02-05
J. Annunen,8481020,2025020908,18,25.5,0.4166666666666667,-120.0,0.5454545454545454,-0.12878787878787873,+140,2026-02-05
G. Bjorklund,8482188,2025020908,15,25.5,1e-06,,,,+99999900,2026-02-05
C. Stevenson,8483532,2025020908,15,25.5,0.4166666666666667,,,,+140,2026-02-05
D. Kuemper,8475311,2025020909,26,25.5,1e-06,,,,+99999900,2026-02-05
