source_lineage_grade,game_pk,side,frozen_rows,settled_wagers,wins,losses,voids,supported_nonappearances,book_rule_uncertified,technical_unresolved,stake_at_risk,returned_stake,gross_winning_profit,net_dollars,roi,average_odds
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822900,OVER,12,12,7,5,0,0,0,0,60,0,46.4,21.4,0.35666666666666663,137.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822900,UNDER,12,12,5,7,0,0,0,0,60,0,13.511317320305853,-21.488682679694147,-0.3581447113282358,-179.91666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822901,OVER,10,10,3,7,0,0,0,0,50,0,20.6,-14.399999999999999,-0.288,147.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822901,UNDER,10,10,7,3,0,0,0,0,50,0,17.763223630495457,2.7632236304954567,0.05526447260990913,-194.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822902,OVER,12,10,2,8,2,2,0,0,50,10,13.2,-26.8,-0.536,146.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822902,UNDER,12,10,8,2,2,2,0,0,50,10,20.5605516812151,10.560551681215102,0.21121103362430205,-192.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822903,OVER,12,12,4,8,0,0,0,0,60,0,29.2,-10.8,-0.18000000000000002,144.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822903,UNDER,12,12,8,4,0,0,0,0,60,0,21.593669562879306,1.5936695628793078,0.026561159381321798,-190.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822904,OVER,14,13,3,10,1,1,0,0,65,5,20.8,-29.2,-0.4492307692307692,142.15384615384616
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822904,UNDER,14,13,10,3,1,1,0,0,65,5,26.948881281124486,11.948881281124486,0.18382894278653056,-186.76923076923077
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822905,OVER,11,11,1,10,0,0,0,0,55,0,7.75,-42.25,-0.7681818181818182,144.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822905,UNDER,11,11,10,1,0,0,0,0,55,0,27.04703850550213,22.04703850550213,0.4008552455545842,-189.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822943,OVER,9,8,5,3,1,1,0,0,40,5,37.349999999999994,22.349999999999998,0.55875,153.375
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822943,UNDER,9,8,3,5,1,1,0,0,40,5,7.102545697970237,-17.897454302029765,-0.4474363575507441,-202.375
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822945,OVER,11,11,6,5,0,0,0,0,55,0,40.0,14.999999999999998,0.2727272727272727,141.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822945,UNDER,11,11,5,6,0,0,0,0,55,0,12.81613810042244,-17.183861899577558,-0.31243385271959195,-186.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822946,OVER,8,7,2,5,1,1,0,0,35,5,14.850000000000001,-10.149999999999999,-0.29,136.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822946,UNDER,8,7,5,2,1,1,0,0,35,5,14.84330571351203,4.843305713512031,0.13838016324320088,-179.42857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822947,OVER,7,7,3,4,0,0,0,0,35,0,22.1,2.1000000000000014,0.06000000000000004,145.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822947,UNDER,7,7,4,3,0,0,0,0,35,0,11.145721102242842,-3.8542788977571574,-0.11012225422163306,-192.28571428571428
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822948,OVER,11,9,4,5,2,2,0,0,45,10,28.6,3.5999999999999996,0.07999999999999999,146.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822948,UNDER,11,9,5,4,2,2,0,0,45,10,12.96026173649543,-7.039738263504571,-0.15643862807787937,-192.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822949,OVER,12,12,3,9,0,0,0,0,60,0,16.166666666666664,-28.833333333333336,-0.48055555555555557,101.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822949,UNDER,12,12,9,3,0,0,0,0,60,0,24.323912265077755,9.323912265077757,0.15539853775129595,-177.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822950,OVER,7,6,2,4,1,1,0,0,30,5,17.1,-2.9000000000000004,-0.09666666666666668,143.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822950,UNDER,7,6,4,2,1,1,0,0,30,5,11.993302264238224,1.993302264238225,0.06644340880794083,-188.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822951,OVER,7,7,3,4,0,0,0,0,35,0,18.75,-1.25,-0.03571428571428571,136.57142857142858
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822951,UNDER,7,7,4,3,0,0,0,0,35,0,10.95075780227374,-4.04924219772626,-0.11569263422075028,-179.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822952,OVER,8,6,2,4,2,2,0,0,30,10,15.8,-4.2,-0.14,148.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822952,UNDER,8,6,4,2,2,2,0,0,30,10,11.045956431834284,1.045956431834285,0.03486521439447617,-195.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822953,OVER,6,6,4,2,0,0,0,0,30,0,26.450000000000003,16.450000000000003,0.5483333333333335,141.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822953,UNDER,6,6,2,4,0,0,0,0,30,0,4.806809838472834,-15.193190161527168,-0.5064396720509056,-185.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822955,OVER,13,13,7,6,0,0,0,0,65,0,51.65,21.650000000000002,0.3330769230769231,140.23076923076923
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822955,UNDER,13,13,6,7,0,0,0,0,65,0,17.7049986014027,-17.2950013985973,-0.2660769445938046,-184.23076923076923
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822956,OVER,11,11,2,9,0,0,0,0,55,0,12.2,-32.8,-0.5963636363636363,136.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822956,UNDER,11,11,9,2,0,0,0,0,55,0,25.17290073917029,15.172900739170295,0.275870922530369,-179.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822957,OVER,10,9,3,6,1,1,0,0,45,5,20.9,-9.1,-0.20222222222222222,114.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822957,UNDER,10,9,6,3,1,1,0,0,45,5,17.451387638395513,2.4513876383955124,0.05447528085323361,-178.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822958,OVER,10,9,1,8,1,1,0,0,45,5,6.3,-33.7,-0.7488888888888889,143.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822958,UNDER,10,9,8,1,1,1,0,0,45,5,21.278766832465436,16.278766832465436,0.3617503740547875,-188.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822959,OVER,8,8,4,4,0,0,0,0,40,0,26.610344827586204,6.610344827586206,0.16525862068965516,100.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822959,UNDER,8,8,4,4,0,0,0,0,40,0,13.310458990697324,-6.689541009302678,-0.16723852523256694,-163.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822960,OVER,10,9,4,5,1,1,0,0,45,5,25.65,0.6500000000000004,0.014444444444444452,135.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822960,UNDER,10,9,5,4,1,1,0,0,45,5,13.806248378228867,-6.193751621771135,-0.13763892492824745,-178.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822961,OVER,10,9,5,4,1,1,0,0,45,5,31.00245583381868,11.002455833818676,0.24449901852930392,91.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822961,UNDER,10,9,4,5,1,1,0,0,45,5,10.260718817091115,-14.739281182908885,-0.32753958184241966,-177.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822962,OVER,13,12,7,5,1,1,0,0,60,5,42.30049504950495,17.300495049504953,0.2883415841584159,101.08333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822962,UNDER,13,12,5,7,1,1,0,0,60,5,12.967571412590582,-22.03242858740942,-0.36720714312349034,-176.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822963,OVER,10,8,4,4,1,1,0,1,40,5,26.599999999999998,6.6,0.16499999999999998,139.125
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822963,UNDER,10,8,4,4,1,1,0,1,40,5,10.752235468983539,-9.247764531016461,-0.23119411327541153,-182.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822964,OVER,9,9,3,6,0,0,0,0,45,0,21.25049504950495,-8.74950495049505,-0.19443344334433443,121.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822964,UNDER,9,9,6,3,0,0,0,0,45,0,16.105228544252935,1.1052285442529346,0.02456063431673188,-189.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822965,OVER,9,8,3,5,1,1,0,0,40,5,20.400000000000002,-4.599999999999998,-0.11499999999999995,144.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822965,UNDER,9,8,5,3,1,1,0,0,40,5,13.054314541910717,-1.9456854580892835,-0.04864213645223209,-189.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822966,OVER,11,11,5,6,0,0,0,0,55,0,33.15,3.1499999999999986,0.057272727272727246,142.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822966,UNDER,11,11,6,5,0,0,0,0,55,0,15.257399022729263,-9.742600977270733,-0.1771381995867406,-187.36363636363637
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822967,OVER,13,12,6,6,1,0,0,0,60,5,39.75,9.75,0.1625,145.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822967,UNDER,13,12,6,6,1,0,0,0,60,5,14.391743401378768,-15.608256598621232,-0.2601376099770205,-192.16666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822968,OVER,11,11,5,6,0,0,0,0,55,0,34.449999999999996,4.449999999999999,0.0809090909090909,133.63636363636363
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822968,UNDER,11,11,6,5,0,0,0,0,55,0,18.01175350471125,-6.988246495288747,-0.12705902718706813,-175.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822979,OVER,7,7,1,6,0,0,0,0,35,0,6.2,-23.8,-0.68,146.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822979,UNDER,7,7,6,1,0,0,0,0,35,0,15.391542257500598,10.391542257500598,0.29690120735715997,-192.42857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822980,OVER,9,9,7,2,0,0,0,0,45,0,55.2,45.2,1.0044444444444445,157.11111111111111
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822980,UNDER,9,9,2,7,0,0,0,0,45,0,4.949895919058914,-30.050104080941086,-0.6677800906875797,-207.55555555555554
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822981,OVER,12,10,5,5,1,1,0,1,50,5,35.4,10.4,0.20800000000000002,142.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822981,UNDER,12,10,5,5,1,1,0,1,50,5,13.602982824025519,-11.397017175974481,-0.22794034351948964,-186.6
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822982,OVER,6,6,4,2,0,0,0,0,30,0,29.449999999999996,19.449999999999996,0.6483333333333332,148.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822982,UNDER,6,6,2,4,0,0,0,0,30,0,5.049348799348799,-14.950651200651201,-0.4983550400217067,-195.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822983,OVER,7,7,2,5,0,0,0,0,35,0,12.15,-12.850000000000001,-0.36714285714285716,122.85714285714286
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822983,UNDER,7,7,5,2,0,0,0,0,35,0,15.824382166664046,5.824382166664046,0.16641091904754418,-159.42857142857142
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822984,OVER,9,8,2,6,1,1,0,0,40,5,16.4,-13.600000000000001,-0.34,135.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822984,UNDER,9,8,6,2,1,1,0,0,40,5,18.649860731750884,8.649860731750884,0.21624651829377212,-177.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822985,OVER,8,8,2,6,0,0,0,0,40,0,15.950000000000001,-14.049999999999999,-0.35124999999999995,138.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822985,UNDER,8,8,6,2,0,0,0,0,40,0,17.8662579528965,7.866257952896504,0.1966564488224126,-181.125
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822986,OVER,6,6,2,4,0,0,0,0,30,0,14.649999999999999,-5.3500000000000005,-0.17833333333333334,142.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822986,UNDER,6,6,4,2,0,0,0,0,30,0,11.106023049163298,1.106023049163297,0.0368674349721099,-187.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822987,OVER,10,10,5,5,0,0,0,0,50,0,35.15,10.149999999999999,0.20299999999999996,136.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822987,UNDER,10,10,5,5,0,0,0,0,50,0,14.54749944296771,-10.452500557032288,-0.20905001114064575,-179.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822988,OVER,7,7,1,6,0,0,0,0,35,0,5.75,-24.25,-0.6928571428571428,142.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822988,UNDER,7,7,6,1,0,0,0,0,35,0,15.767134333537506,10.767134333537506,0.307632409529643,-186.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822990,OVER,8,8,2,6,0,0,0,0,40,0,12.5,-17.5,-0.4375,147.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,822990,UNDER,8,8,6,2,0,0,0,0,40,0,14.774629816373457,4.774629816373456,0.1193657454093364,-194.375
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823022,OVER,12,11,2,9,1,0,0,0,55,5,13.35,-31.65,-0.5754545454545454,145.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823022,UNDER,12,11,9,2,1,0,0,0,55,5,23.456810461805418,13.45681046180542,0.2446692811237349,-191.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823023,OVER,13,13,7,6,0,0,0,0,65,0,52.650000000000006,22.65,0.34846153846153843,143.30769230769232
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823023,UNDER,13,13,6,7,0,0,0,0,65,0,17.499243688517055,-17.500756311482945,-0.2692424047920453,-188.76923076923077
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823026,OVER,15,14,5,9,1,1,0,0,70,5,35.849999999999994,-9.149999999999999,-0.1307142857142857,137.14285714285714
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823026,UNDER,15,14,9,5,1,1,0,0,70,5,26.358946611211486,1.3589466112114912,0.019413523017307015,-179.71428571428572
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823027,OVER,12,11,3,8,1,1,0,0,55,5,19.15,-20.85,-0.3790909090909091,142.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823027,UNDER,12,11,8,3,1,1,0,0,55,5,20.903982632448603,5.903982632448605,0.10734513877179282,-188.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823028,OVER,13,13,4,9,0,0,0,0,65,0,25.9,-19.099999999999998,-0.2938461538461538,122.53846153846153
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823028,UNDER,13,13,9,4,0,0,0,0,65,0,24.954982250183857,4.954982250183859,0.07623049615667475,-181.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823029,OVER,12,12,2,10,0,0,0,0,60,0,12.600000000000001,-37.4,-0.6233333333333333,140.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823029,UNDER,12,12,10,2,0,0,0,0,60,0,27.17817556214024,17.17817556214024,0.28630292603567065,-185.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823030,OVER,11,11,1,10,0,0,0,0,55,0,6.0,-44.0,-0.8,133.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823030,UNDER,11,11,10,1,0,0,0,0,55,0,28.890041531044496,23.890041531044496,0.4343643914735363,-174.1818181818182
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823031,OVER,13,13,3,10,0,0,0,0,65,0,24.2,-25.8,-0.39692307692307693,149.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823031,UNDER,13,13,10,3,0,0,0,0,65,0,26.98565540497695,11.985655404976951,0.18439469853810694,-196.76923076923077
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823032,OVER,12,10,4,6,2,2,0,0,50,10,30.800000000000004,0.8000000000000007,0.016000000000000014,118.4
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823032,UNDER,12,10,6,4,2,2,0,0,50,10,18.51805328195207,-1.4819467180479302,-0.029638934360958605,-181.8
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823033,OVER,12,12,1,11,0,0,0,0,60,0,7.3,-47.7,-0.795,125.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823033,UNDER,12,12,11,1,0,0,0,0,60,0,30.95920654893854,25.95920654893854,0.43265344248230897,-186.83333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823034,OVER,13,12,8,4,1,1,0,0,60,5,52.9045045045045,32.90450450450451,0.5484084084084084,120.08333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823034,UNDER,13,12,4,8,1,1,0,0,60,5,10.604583493389347,-29.39541650661065,-0.48992360844351085,-179.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823036,OVER,12,12,3,9,0,0,0,0,60,0,27.1,-17.9,-0.2983333333333333,126.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823036,UNDER,12,12,9,3,0,0,0,0,60,0,26.801500729011963,11.801500729011961,0.19669167881686603,-188.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823037,OVER,14,13,2,11,1,1,0,0,65,5,13.75,-41.25,-0.6346153846153846,134.69230769230768
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823037,UNDER,14,13,11,2,1,1,0,0,65,5,32.352514119306825,22.352514119306825,0.34388483260472036,-176.30769230769232
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823038,OVER,13,12,6,6,1,1,0,0,60,5,41.1,11.100000000000001,0.18500000000000003,140.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823038,UNDER,13,12,6,6,1,1,0,0,60,5,16.47653533486597,-13.523464665134028,-0.2253910777522338,-183.75
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823039,OVER,13,12,0,12,1,1,0,0,60,5,0,-60.0,-1.0,139.58333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823039,UNDER,13,12,12,0,1,1,0,0,60,5,33.58188391506932,33.58188391506932,0.5596980652511553,-183.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823040,OVER,12,11,3,8,1,1,0,0,55,5,18.5,-21.500000000000004,-0.390909090909091,137.9090909090909
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823040,UNDER,12,11,8,3,1,1,0,0,55,5,21.90823197634682,6.908231976346817,0.1256042177517603,-181.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823041,OVER,15,15,5,10,0,0,0,0,75,0,36.060344827586206,-13.939655172413795,-0.18586206896551727,123.53333333333333
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823041,UNDER,15,15,10,5,0,0,0,0,75,0,29.663560522394967,4.663560522394967,0.062180806965266226,-180.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823042,OVER,15,11,7,4,2,2,0,2,55,10,44.849999999999994,24.849999999999994,0.45181818181818173,139.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823042,UNDER,15,11,4,7,2,2,0,2,55,10,9.506775683246271,-25.49322431675373,-0.46351316939552234,-183.8181818181818
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823043,OVER,13,12,5,7,1,1,0,0,60,5,32.4,-2.6000000000000014,-0.043333333333333356,134.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823043,UNDER,13,12,7,5,1,1,0,0,60,5,19.674773261667298,-5.325226738332699,-0.08875377897221165,-176.08333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823056,OVER,10,9,5,4,1,1,0,0,45,5,36.5,16.5,0.36666666666666664,151.22222222222223
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823056,UNDER,10,9,4,5,1,1,0,0,45,5,9.73565191128819,-15.264348088711811,-0.33920773530470694,-199.77777777777777
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823057,OVER,11,10,5,5,1,1,0,0,50,5,36.0,11.0,0.22,145.2
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823057,UNDER,11,10,5,5,1,1,0,0,50,5,13.430687002152313,-11.569312997847687,-0.23138625995695375,-191.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823058,OVER,11,11,1,10,0,0,0,0,55,0,5.85,-44.15,-0.8027272727272727,111.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823058,UNDER,11,11,10,1,0,0,0,0,55,0,30.581222895677346,25.581222895677346,0.46511314355776995,-169.45454545454547
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823059,OVER,10,10,6,4,0,0,0,0,50,0,42.85,22.849999999999998,0.45699999999999996,138.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823059,UNDER,10,10,4,6,0,0,0,0,50,0,11.702230232835761,-18.297769767164237,-0.36595539534328475,-182.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823060,OVER,13,11,3,8,2,2,0,0,55,10,22.049999999999997,-17.95,-0.32636363636363636,119.0909090909091
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823060,UNDER,13,11,8,3,2,2,0,0,55,10,23.771292357775778,8.771292357775778,0.1594780428686505,-180.27272727272728
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823061,OVER,8,8,4,4,0,0,0,0,40,0,24.037288135593222,4.037288135593219,0.10093220338983047,97.625
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823061,UNDER,8,8,4,4,0,0,0,0,40,0,12.246561762981809,-7.753438237018193,-0.19383595592545483,-160.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823064,OVER,8,8,3,5,0,0,0,0,40,0,19.75,-5.249999999999999,-0.13124999999999998,139.25
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823064,UNDER,8,8,5,3,0,0,0,0,40,0,13.41212351466306,-1.5878764853369405,-0.03969691213342351,-182.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823065,OVER,11,10,4,6,1,1,0,0,50,5,24.201960784313727,-5.7980392156862735,-0.11596078431372547,81.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823065,UNDER,11,10,6,4,1,1,0,0,50,5,19.251136213373858,-0.748863786626143,-0.014977275732522858,-158.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823066,OVER,10,10,3,7,0,0,0,0,50,0,21.05,-13.95,-0.27899999999999997,117.9
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823066,UNDER,10,10,7,3,0,0,0,0,50,0,20.207224032272933,5.207224032272935,0.1041444806454587,-180.7
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823067,OVER,9,9,3,6,0,0,0,0,45,0,19.2,-10.8,-0.24000000000000002,79.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823067,UNDER,9,9,6,3,0,0,0,0,45,0,19.487475214523904,4.4874752145239025,0.0997216714338645,-161.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823107,OVER,11,11,6,5,0,0,0,0,55,0,48.1,23.100000000000005,0.4200000000000001,160.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823107,UNDER,11,11,5,6,0,0,0,0,55,0,11.904329020697832,-18.09567097930217,-0.32901219962367584,-211.54545454545453
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823109,OVER,7,6,2,4,1,1,0,0,30,5,14.7,-5.3,-0.17666666666666667,154.66666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823109,UNDER,7,6,4,2,1,1,0,0,30,5,9.59557285772155,-0.4044271422784509,-0.01348090474261503,-204.33333333333334
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823110,OVER,14,12,5,7,2,2,0,0,60,10,36.25,1.2500000000000018,0.020833333333333363,145.41666666666666
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823110,UNDER,14,12,7,5,2,2,0,0,60,10,18.485215201408188,-6.514784798591812,-0.10857974664319686,-191.5
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823111,OVER,11,10,5,5,1,1,0,0,50,5,35.15,10.15,0.203,144.0
GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED,823111,UNDER,11,10,5,5,1,1,0,0,50,5,12.939127926393782,-12.060872073606218,-0.24121744147212434,-189.1
